business_id,business_name,phone,website,address,neighborhood_area,category_primary,rating_primary_value,chamber_member,website_verified
ascendant_insurance_solutions_llc,"Ascendant Insurance Solutions, LLC",(305) 820-4360 x1431,http://www.ascendantgroup.com/,"2199 Ponce de Leon Blvd #500, Miami, FL 33144",Coral Gables,insurance,2.9,Y,verified
ascendo_resources_llc,"Ascendo Resources, LLC",(305) 709-5324,https://ascendo.com/,"2 Alhambra Plz PH 2A, Coral Gables, FL 33134",Coral Gables,accounting,4.4,Y,verified
ascension_global_staffing_executive_search,Ascension Global Staffing & Executive Search,(786) 503-1910,https://ascensionsearch.com/,"7480 SW 40th St suite 605, Miami, FL 33155",Coral Gables,consulting,4,Y,verified
ascensiondescension,Ascension/Descension,(239) 677-7786,http://ascensionhealing.center/,"1059 NE Pine Island Rd Unit #5, Cape Coral, FL 33909",University of Miami Area,hospitality,4.8,N,verified
ashleystore,Ashley Store,(732) 548-1200,https://stores.ashleyfurniture.com/store/us/florida/cutler-bay/18780-s-dixie-hwy/?cmpid=ls-&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch,,Coral Gables,retail,4.6,N,verified
asia_grocery,Asia Grocery,(786) 268-7700,,6785 Southwest 56th Street,Coral Gables,retail,4.6,N,
asiannailsands,Asian Nails and Spa,(786) 431-1312,https://www.facebook.com/asiannails33146,,Bird Road Corridor,personal_services,3.3,N,verified
asian_thai_kitchen,Asian Thai Kitchen,(305) 323-9294,https://www.asianthaikitchen2fl.com/,1981 Southwest 8th Street,Coral Gables,food_beverage,4.5,N,verified
astorwinesspirits,Astor Wines & Spirits,(212) 674-7500,https://www.astorwines.com/?utm_source=google&utm_medium=organic&utm_campaign=local,,Coral Gables,food_beverage,4.7,N,verified
att,AT&T,(305) 347-5454,https://www.att.com/stores/florida/coral-gables/76119?source=E-g2s10000000000X&wtExtndSource=stores,2720 South Dixie Highway,Douglas Road Corridor,accounting,4.1,Y,verified
atkinsengineers,"Atkins Engineers, Inc.",(305) 444-6260,https://maxwellengineers.com/,,Miracle Mile,professional_services,3.7,N,verified
atlanticcrystalsconstruction,Atlantic Crystals Construction,(855) 817-8115,http://www.atlanticcrystalsconstruction.com/pages/contact.asp,,Ponce de Leon Corridor,construction,5.0,N,verified
attractions,Attractions,(305) 667-1651,https://fairchildgarden.org,"285 Aragon Ave, Coral Gables, FL 33134",Coral Gables,legal,4.4,Y,unverified
au_advisors,Au Advisors,(818) 613-8580,https://www.blockadvisors.com/tax-office-near-me/florida/coral-gables/8470/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,"2417 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,professional_services,4.9,Y,verified
auburndaleelementaryschool,Auburndale Elementary School,,http://auburndale.dadeschools.net/,"3255 Southwest 6th Street, Miami, FL 33135",Coral Gables,education,,N,verified
audi,Audi,(786) 885-3479,https://www.thecollectionaudimiami.com/,"200 Bird Rd, Coral Gables, FL 33146",Bird Road Corridor,retail,4.8,N,verified
audio_visual_company,Audio Visual Company,(305) 986-5012,https://showtechinc.com,"4472 NW 74th Ave, Miami, FL 33166",Coral Gables,real_estate,5,Y,unverified
audrey_ross_team_compass_florida,Audrey Ross Team  Compass Florida,(305) 206-4003,https://miamirealestate.com,"4699 Ponce de Leon Blvd, Coral Gables, FL 33146",Coral Gables,food_beverage,4.5,Y,unverified
audrey_ross_team_compass,Audrey Ross Team - Compass,(305) 661-4003,https://www.miamirealestate.com/,"4699 Ponce de Leon Blvd, Coral Gables, FL 33146, United States",Coral Gables,real_estate,4.5,N,verified
aurora_academy,Aurora Academy,(303) 367-5983,http://www.aacademy.org/,"10251 E 1st Ave, Aurora, CO 80010",Bird Road Corridor,education,,N,verified
auroramedinafamilydaycarehome,Aurora Medina Family Day Care Home,,https://ornatehome.com/?utm_source=google&utm_medium=GBP&utm_campaign=charlottelocal,,Coral Gables,education,,N,unverified
autonation_chevrolet,AutoNation Chevrolet,(305) 707-0139,https://www.autonationchevroletcoralgables.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012248*GMB,4181 Southwest 8th Street,Coral Gables,retail,4.3,N,verified
autonationchevroletcoralgables,AutoNation Chevrolet Coral Gables,(305) 707-0139,https://www.autonationchevroletcoralgables.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012248*GMB,,Coral Gables,auto_dealer,4.3,N,verified
autonationchevroletcoralgablesservicecenter,AutoNation Chevrolet Coral Gables Service Center,(305) 707-0139,https://www.autonationchevroletcoralgables.com/Service?&utm_source=local&utm_medium=organic&utm_campaign=*000012248*GMB,,Coral Gables,auto_dealer,4.3,N,verified
autozone,AutoZone,(305) 267-6747,https://www.autozone.com/locations/fl/west-miami/6010-sw-8th-st.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:5240,6010 Southwest 8th Street,Bird Road Corridor,retail,4.5,N,verified
avalonsalon,Avalon Salon,(305) 445-2631,http://avalonmiami.com/,,Miracle Mile,personal_services,4.9,N,verified
avante_insurance_group_llc,"Avante Insurance Group, LLC",(305) 812-7605,https://avantenea.com,"8700 W Flagler St Suite 401, Miami, FL 33174",Coral Gables,insurance,3.5,Y,unverified
avantgarde_salon_spa,AvantGarde Salon & Spa,(305) 442-8136,https://avantgardesalonandspa.com/,"155 Miracle Mile, Miami, FL 33134",Coral Gables,personal_services,4.9,Y,verified
avenuesgifts,Avenues Gifts,(305) 266-3330,,,Coral Gables,retail,4.1,N,
avenues_of_excellence_inc,Avenues of Excellence Inc.,(786) 749-2276,https://www.avenuesofexcellence.com/,"1 Alhambra Plz PH floor, Coral Gables, FL 33134",Coral Gables,education,5,Y,verified
avetranifinancialnorthwesternmutual,Avetrani Financial - Northwestern Mutual,(305) 351-3389,http://www.percyavetrani.com/?utm_source=google&utm_medium=mybusiness&utm_campaign=lo3,,Ponce de Leon Corridor,financial_services,5.0,N,verified
avis,Avis,(305) 648-2252,https://www.avis.com/en/locations/us/fl/coral-gables/lhcgf,6796 Southwest 40th Street,Bird Road Corridor,auto_dealer,1,N,unverified
avison_young,Avison Young,(305) 447-7858,https://www.avisonyoung.us/web/miami?utm_source=google&utm_medium=gmb,,Coral Gables,real_estate,,Y,verified
avomiami,Avo Miami,(786) 534-4191,https://avo-miami.com/,,Sunset / South Gables,food_beverage,4.8,N,verified
azucar_nightclub,Azucar Nightclub,(786) 252-2996,,"2301 SW 32nd Ave, Miami, FL 33145",Coral Gables,arts_culture,3.9,N,
azzendo_wealth_advisors,Azzendo Wealth Advisors,(305) 648-9814,http://www.azzendo.com/,"901 Ponce de Leon Blvd STE 501, Coral Gables, FL 33134",Coral Gables,accounting,4.5,Y,verified
brelectronicssupply,B & R Electronics Supply,(305) 255-4510,https://brelectronic.com/index.htm,,Sunset / South Gables,retail,4.8,N,verified
bcarchitectsaia,"B C Architects AIA, Inc.",(305) 663-8182,https://bcarchitects.com/,,Miracle Mile,professional_services,4.4,N,verified
babette,Babette,,https://www.babettemiami.com/,,Coral Gables,food_beverage,4.9,N,verified
bacardi_usa,Bacardi USA,(305) 573-8600,https://bacardi.com,"3011 Ponce de Leon Blvd Suite 900, Coral Gables, FL 33134, United States",Coral Gables,auto_dealer,4.7,Y,unverified
bachour,Bachour,(305) 203-0552,https://antoniobachour.com/?utm_source=google,,Alhambra Circle,food_beverage,4.4,N,verified
bachour_bakery,Bachour Bakery,(305) 203-0552,https://antoniobachour.com/?utm_source=google,"2020 Salzedo St, Miami, FL 33134",Coral Gables,food_beverage,4.6,N,verified
bachour_restaurant_and_bakery,Bachour Restaurant and Bakery,(305) 203-0552,https://antoniobachour.com/?utm_source=google,"2020 Salzedo St, Miami, FL 33134",Coral Gables,food_beverage,4.6,Y,verified
baires_grill__coral_gables,Baires Grill - Coral Gables,(786) 409-5121,https://www.bairesgrill.com/,180 Aragon Avenue,Miracle Mile,food_beverage,4.1,N,verified
ball_chain,Ball & Chain,(786) 442-5024,https://ballandchainmiami.com/,"1513 SW 8th St, Miami, FL 33135",Coral Gables,food_beverage,4.6,Y,verified
ball_janik,Ball Janik,(786) 290-1127,https://www.balljanik.com/,"100 SE 2nd St Suite 4100, Miami, FL 33131",Coral Gables,legal,5,Y,verified
banesco_usa,Banesco USA,(888) 228-1597,https://www.banescousa.com/,"150 Alhambra Cir Suite 100, Coral Gables, FL 33134",Coral Gables,banking,3.9,Y,verified
banfieldpethospital,Banfield Pet Hospital,(786) 796-2241,https://www.banfield.com/locations/veterinarians/fl/coral-gables/crg?utm_source=yext&utm_medium=yext&utm_campaign=yext&cid=yext_local,"3176 SW 22nd St, Coral Gables, FL 33145",Coral Gables,healthcare,3.7,N,verified
bank_of_america,Bank of America,(786) 999-5562,https://bankofamerica.com,2195 Southwest 8th Street,Coral Gables,banking,2.5,Y,unverified
bankofamericawithdrivethruatm,Bank of America (with Drive-thru ATM),(305) 442-2787,https://locators.bankofamerica.com/fl/coralgables/financial-centers-coral-gables-9739.html?utm_source=GMBlisting&utm_medium=organic,,Ponce de Leon Corridor,banking,2.5,N,verified
bankofamericafinancialcenter,Bank of America Financial Center,(305) 669-6694,https://locators.bankofamerica.com/fl/coconutgrove/financial-centers-coconut-grove-13027.html?utm_source=GMBlisting&utm_medium=organic,,Sunset / South Gables,banking,3.0,N,verified
bankmiami,BankMiami,(305) 290-7393,https://pichinchamiami.com/,"396 Alhambra Cir PH2, Coral Gables, FL 33134",Coral Gables,banking,2,Y,unverified
bankunited,BankUnited,(786) 648-6330,https://www.bankunited.com/our-locations/florida/miracle-mile,Southwest 8th Street,Coral Gables,banking,2.6,N,verified
banna_fakhoury_pa,"Banna Fakhoury, PA",(786) 481-0622,https://bannamiami.com/,"119 Washington Ave Suite 102, Miami Beach, FL 33139",Coral Gables,legal,5,Y,verified
banyandayschool,Banyan Day School,,http://banyandayschool.org/,,Coral Gables,education,,N,verified
baptisthealthbrainspinecarecoralgablesdoctorshospital,Baptist Health Brain & Spine Care | Coral Gables (Doctors Hospital),(786) 596-3876,https://baptisthealth.net/Neuroscience?y_source=1_MjAzMTMxOTIwMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,University of Miami,healthcare,,N,verified
baptisthealthconciergemedicinecoralgablesbelmontvillage,Baptist Health Concierge Medicine | Coral Gables (Belmont Village),(786) 595-1212,https://baptisthealth.net/services/concierge-medicine?y_source=1_MTA2Nzc3OTI3Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Bird Road Corridor,healthcare,5.0,N,verified
baptisthealthdoctorshospital,Baptist Health Doctors Hospital,(786) 308-3000,https://baptisthealth.net/locations/hospitals/doctors-hospital?utm_source=yext&utm_medium=google&utm_campaign=listing&y_source=1_MTIwNTAyMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,University of Miami,healthcare,4.8,N,verified
baptisthealthdoctorshospitalercoralgables,Baptist Health Doctors Hospital ER | Coral Gables,(786) 308-3000,https://baptisthealth.net/locations/emergency-care/doctors-hospital-emergency-room?utm_source=yext&utm_medium=google&utm_campaign=listing&y_source=1_MTI5MTY5OTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,University of Miami,healthcare,4.8,N,verified
baptisthealthphysicaltherapyrehabilitationcoralgables,Baptist Health Physical Therapy & Rehabilitation | Coral Gables,(786) 308-2000,https://baptisthealth.net/locations/physical-rehabilitation-centers/baptist-health-physical-therapy-and-rehabilitation---coral-gables?utm_source=yext&utm_medium=google&utm_campaign=listing&y_source=1_MTIwNTAzMTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,University of Miami,healthcare,4.7,N,verified
baptisthealthprimarycarecoralgablesbelmontvillage,Baptist Health Primary Care | Coral Gables (Belmont Village),(786) 595-1200,https://baptisthealth.net/locations/primary-care/coral-gables-primary-care?y_source=1_MTAzMDcyNjAwNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Bird Road Corridor,healthcare,4.9,N,verified
baptist_health_south_florida,Baptist Health South Florida,(786) 596-1960,https://baptisthealth.net,"6855 Red Rd, Coral Gables, FL 33143",Coral Gables,healthcare,3.3,Y,unverified
baptisthealthsurgerycentercoralgables,Baptist Health Surgery Center | Coral Gables,(786) 308-2400,https://baptisthealth.net/locations/surgery-centers/baptist-health-orthopedic-care-coral-gables-4th-floor?y_source=1_MjI2Mjg2MjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,University of Miami,healthcare,5.0,N,verified
baptisthealthsurgerycoralgablesdoctorshospital,Baptist Health Surgery | Coral Gables (Doctors Hospital),(305) 271-9777,https://baptisthealth.net/locations/hospitals/doctors-hospital?utm_source=yext&utm_medium=google&utm_campaign=listing&y_source=1_MTIwNTAyMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,University of Miami,healthcare,,N,verified
baptisthealthurgentcarecoralgables,Baptist Health Urgent Care | Coral Gables,(786) 467-5000,https://baptisthealth.net/locations/urgent-care/coral-gables-urgent-care?utm_source=yext&utm_medium=google&utm_campaign=listing&y_source=1_MTIwNTAzNjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,Coral Gables,healthcare,4.8,N,verified
baptist_rehabilitation_hospital,Baptist Rehabilitation Hospital,(786) 308-2000,https://www.baptisthealthrehabhospital.com/,6233 Sunset Drive,Sunset / South Gables,healthcare,4.7,N,verified
barakatbossa,BARAKAT + BOSSA,305-444-3114,https://b2b.legal/,,Coral Gables,legal,5.0,Y,verified
barbell,Barbell,(786) 755-3259,https://www.startingstrengthgyms.com/miami/,"8400 S Dixie Hwy Suite 102, Miami, FL 33143",University of Miami Area,hospitality,5,N,verified
barberstudiomi,Barber Studio M.I,(305) 337-9335,http://mibarberstudio.com/,,Ponce de Leon Corridor,personal_services,5.0,N,verified
barbershop_god_is_love,Barbershop God is Love,(786) 560-6692,https://god-is-love-1995.square.site/,2263 Southwest 37th Avenue,Coral Gables,retail,5,N,verified
barbynailss,Barby Nails Spa,(305) 433-5441,https://barby-nails-spa-llc.square.site/,,Miracle Mile,personal_services,4.8,N,verified
bardos_caffe,Bardo's Caffe,,,,Ponce de Leon Corridor,food_beverage,,N,
barnes__noble,Barnes & Noble,(305) 662-4770,https://stores.barnesandnoble.com/store/2739,5701 Sunset Drive,Sunset / South Gables,retail,4.6,N,verified
barracuda,Barracuda,(305) 918-9013,https://www.instagram.com/barracudagrove/,"3035 Fuller St, Coconut Grove, FL 33133",Douglas Road Corridor,food_beverage,4.4,N,verified
barrington_academy,Barrington Academy,(770) 474-0772,http://www.barringtonacademy.com/,"810 Flat Rock Rd, Stockbridge, GA 30281",Sunset / South Gables,education,4.4,N,unverified
bascomlmereyeinstitutethelennarfoundationmedicalcenter,Bascom Palmer Eye Institute The Lennar Foundation Medical Center,(305) 689-5555,http://bascompalmer.org/,,Coral Gables,healthcare,2.6,N,verified
basilicoristorantecoralgables,Basilico Ristorante Coral Gables,(305) 456-4485,https://basilicomiami.com/,,Miracle Mile,food_beverage,4.9,N,verified
batteries__bulbs,Batteries + Bulbs,(305) 661-4567,https://www.batteriesplus.com/store-locator/fl/miami/batteries-plus-854?utm_source=gmb&utm_medium=local&utm_campaign=bpb&storecode=854,6400 South Dixie Highway,Sunset / South Gables,retail,4.2,N,verified
batteryrkwinespirits,Battery Park Wine & Spirits,(646) 882-0182,,,Coral Gables,food_beverage,4.1,N,
bay13breweryandkitchen,Bay 13 Brewery And Kitchen,(786) 452-0935,https://www.bay13brewery.com/,,Coral Gables,food_beverage,4.5,N,verified
bay_plumbing_company,Bay Plumbing Company,(305) 446-8141,https://www.bayplumbingco.com/,"3029 SW 28th St, Miami, FL 33133",Coral Gables,construction,3.2,Y,verified
bayshore_club_bar__grill,Bayshore Club Bar & Grill,(305) 209-1200,https://www.bayshoreclubmiami.com/,"3391 Pan American Dr, Miami, FL 33133",Coral Gables,food_beverage,4.9,N,verified
bayshorewealthadvisors,Bayshore Wealth Advisors,(786) 888-9400,http://www.bayshorewealth.com/,,Miracle Mile,financial_services,,N,verified
bayview_pace,Bayview Pace,(844) 518-2343,http://bayviewpace.com/,4425 Ponce de Leon Boulevard,Bird Road Corridor,financial_services,5,N,verified
bean_automotive_group_lexus_of_kendallkendall_toyota,Bean Automotive Group Lexus of Kendall/Kendall Toyota,(786) 345-2612,https://beanauto.com,"10943 S Dixie Hwy, Pinecrest, FL 33156",Coral Gables,auto_dealer,4.5,Y,unverified
beasley_demos_brown_llc,"Beasley, Demos & Brown, LLC",(305) 669-3131,https://www.beasleydemos.com/,"201 Alhambra Cir #801, Coral Gables, FL 33134",Coral Gables,legal,4.7,Y,verified
beatriznavarrogoudieantillesrealty,"Beatriz Navarro Goudie, Antilles Realty",(786) 338-0245,https://makecoralgableshome.com/,,Coral Gables,real_estate,5.0,N,verified
beauchampconstructionco,Beauchamp Construction Co Inc,(305) 445-0819,http://www.beauchampco.com/,,Ponce de Leon Corridor,construction,4.3,N,verified
beauty__the_butcher,Beauty & The Butcher,(305) 665-9661,https://www.beautyandthebutchermiami.com/,"6915 Southwest 57th Avenue, S Red Rd, Coral Gables, FL 33143",Sunset / South Gables,food_beverage,4.9,N,verified
beautyatelier,Beauty Atelier,(786) 620-8055,https://beautyatelier40.booksy.com/a/,,Coral Gables,personal_services,5.0,N,verified
beckercoralgablesfl,"Becker, Coral Gables, FL",(305) 262-4433,http://beckerlawyers.com/?utm_source=GMBlisting&utm_medium=organic,,Miracle Mile,legal,4.7,N,verified
beehive_juice_bar,Beehive Juice Bar,(305) 663-1300,https://www.beehivejuicebarandcafe.getsauce.com/?utm_source=GMB&utm_medium=Website%20button&utm_id=Beehive%20Juice%20Bar%20And%20Cafe,6490 Bird Road,Bird Road Corridor,food_beverage,4.6,N,verified
beharfontrtnersrobertbeharjavierfont,"Behar Font & Partners, P.A. - Robert Behar & Javier Font",(305) 740-5442,http://www.beharfont.com/,,Coral Gables,professional_services,5.0,N,verified
bellrosquetereyesestebanp,Bell Rosquete Reyes Esteban PLLC,(305) 570-1610,http://brresq.com/,,Coral Gables,legal,5,N,verified
bellefleur,Belle Fleur,(305) 444-0883,http://www.bfleur.com/,,Alhambra Circle,retail,4.6,N,verified
belleza_femenina,Belleza Femenina,(305) 269-1969,http://bfshapewear.com/,6224 Southwest 8th Street,Coral Gables,retail,4.6,N,verified
bellezza,Bellezza,(305) 648-1936,,"801 Santiago St, Coral Gables, FL 33134",Sunset / South Gables,retail,3.9,N,
bello_dental_center,Bello Dental Center,(305) 264-2666,http://www.bellodental.com/,6567 Southwest 24th Street,Coral Gables,healthcare,4.9,N,verified
belmont_bank_trust,Belmont Bank & Trust,(786) 425-3350,https://www.belmontbank.com/about-us/location-details.html?id=12673,"2020 Ponce de Leon Blvd, Coral Gables, FL 33134",Coral Gables,banking,5.0,Y,verified
belmont_village_senior_living,Belmont Village Senior Living,(305) 422-1397,https://www.belmontvillage.com/locations/coral-gables-florida/?utm_source=gmb&utm_medium=organic&utm_content=gmb-website,"4111 Salzedo St, Coral Gables, FL 33146",Coral Gables,accounting,4.8,Y,verified
benesch_investment_group,Benesch Investment Group,(786) 607-4050,http://www.beneschinvestmentgroup.com/,,Coral Gables,accounting,,Y,verified
