business_id,business_name,website
brilliantearth,Brilliant Earth,https://www.brilliantearth.com/stores/miami-fl-33133/?utm_source=google&utm_medium=organic&utm_campaign=gmblisting&utm_content=miami
britomarketingadvertisingagencyagenciadepublicidad,Brito Marketing | Advertising Agency | Agencia de Publicidad,
brito_miami_private_school,Brito Miami Private School,
brito_pllc,"Brito, PLLC",https://britopllc.com
brooklyngiftsandcollectibles,Brooklyn Gifts and Collectibles,
brote_sprout,Brote (Sprout),https://www.sprouts.com/store/fl/coconut-grove/miami-27th-ave/
brown_brown_insurance_services_inc,Brown & Brown Insurance Services Inc.,https://bbrown.com
brownbrownrsinsuranceservices,Brown & Brown RS Insurance Services LLC,http://bbrown.com/
brown_law_group_pa,"Brown Law Group, P.A.",
brownforman_beverages,BrownForman Beverages,https://bf.com
brownstone_law,Brownstone Law,https://brownstonelaw.com/appellate-lawyer/florida-appeals/appellate-attorneys-in-miami-florida/
bru_med_travel__tours,Bru Med Travel & Tours,http://www.brumedtravel.com/
bryancarespreschool,Bryan Cares Preschool,
bugatti_bistro,Bugatti Bistro,https://www.bugattirestaurant.com/
bullagastrobar,Bulla Gastrobar,https://bullagastrobar.com
bullagastrobarcoralgables,Bulla Gastrobar Coral Gables,https://bullagastrobar.com/locations/coral-gables/
burger_king,Burger King,https://www.bk.com/store-locator/store/restaurant_1236?gclid=Cj0KCQjw08aYBhDlARIsAA_gb0eNvvF0pepvSGY7OETJA9Hhg5eyK0Xeo6DSWTsoz4C9k9mObrS637gaAkqeEALw_wcB
burtonhersharchitects,Burton Hersh Architects,
businesslawyermiamicuetolawgroup,Business Lawyer Miami - Cueto Law Group,https://www.smorganlaw.com/
bust_of_jose_mart,Bust of Jose Marti,https://baptisthealth.net/doctors/Alejandro-Jose-Centurion/870218?utm_source=yext&utm_medium=google&utm_campaign=listing&y_source=1_MTczMDE4NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
buttermoonbakehouse,Butter Moon Bakehouse,
bydesignjewelers,By Design Jewelers,https://bydesignjewelers.com/
bylaimnewyork,BY L’AIMÉ NEW YORK,
bndacoralgables,BÜNDA Coral Gables,https://www.trainbunda.com/
c_gables_fraternal_order_of_police_lodge_7,"C. Gables Fraternal Order of Police, Lodge #7",https://coralgablesfop.com
caballero_rivero_dignity_memorial,Caballero Rivero Dignity Memorial,https://dignitymemorial.com/funeralhomes/florida/miami/caballeroriverowestchester/9550
cabanas_consulting,Cabanas Consulting,https://cabanasconsulting.com
cachetbeautysalonbyanavigil,Cachet Beauty Salon by Ana Vigil,http://cachetbeautysalon.com/
cafe_bonjour,Cafe Bonjour,https://www.cafebonjourmiamifl.com
cafe_demetrio,Cafe Demetrio,https://cafedemetrio.com
caf_grumpy,Cafe Grumpy,https://cafegrumpy.com
cafegrumpycoralgables,Cafe Grumpy - Coral Gables,http://www.cafegrumpy.com/
caffeabbracci,Caffe Abbracci,
caffe_vialetto,Caffe Vialetto,http://www.caffevialetto.com/
california_pizza_kitchen,California Pizza Kitchen,https://www.cpk.com/location/details/Miracle-Mile
calista__greek_seafood_taverna,Calista - Greek Seafood Taverna,https://www.calistataverna.com/
calista_taverna,Calista Taverna,https://calistataverna.com
calixtires,CALIX TIRES INC,
calle_ocho,Calle Ocho,
callejolaw,Callejo Law,
calvary_church,Calvary Church,http://calvaryconnect.com/
calvarychurchofthenazarene,Calvary Church of the Nazarene,
camilastisserie,Camila's Patisserie,
camilla_shops_at_merrick_park,Camilla  Shops at Merrick Park,https://camilla.com.au
camillus_house,Camillus House,https://camillus.org
camner_center_for_resources,Camner Center for Resources,http://www.miami.edu/
campinsfineart,Campins Fine Art,
canawine,Cana Wine,
candlelandmiamicoralgables,Candle Land Miami Coral Gables,
candor_title_closing_services_llc,"Candor Title & Closing Services, LLC",https://candortitle.com
canton_rose_restaurant,Canton Rose Restaurant,
capital_one,Capital One,https://capitalone.com
capsexpress_international,Capsexpress International,https://capsexpressinternational.com
car_repair,Car Repair,https://www.greensgaragemiami.com/
caracasbakerycoralgables,Caracas Bakery Coral Gables,
cardenaspharmacy,Cardenas Pharmacy,https://www.hcafloridahealthcare.com/locations/mercy-hospital/for-patients/retail-pharmacy
cardozoengineering,"Cardozo Engineering, Inc.",
carlos_planas,Carlos Planas,
carmaniaofcoralgables,Carmania of Coral Gables,
carmensimansimanrealestate,Carmen Siman - Siman Real Estate,https://carmensiman.keyes.com/
carolina_ale_house,Carolina Ale House,https://www.carolinaalehouse.com/our-restaurants/miami/
carrolltonschoolofthesacredheart,Carrollton School of the Sacred Heart,http://lhboxing.com/
carrotexpress,Carrot Express,https://carrotexpress.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ
cartyarchitecture,CartyArchitecture,
carve_burn_designs_inc,Carve & Burn Designs Inc.,https://carveandburn.com
carverhighschool,Carver High School,
casa_familia_inc,Casa Familia Inc.,https://casafamiliainc.org
casa_juancho,Casa Juancho,http://www.casajuancho.com/
casamaria,Casa Maria,
casa_neos,Casa Neos,https://casaneos.com
casavinyasamiami,Casa Vinyasa Miami,
cascade_pool_cafe_at_the_biltmore_hotel_miami,Cascade Pool Cafe at The Biltmore Hotel Miami,https://www.biltmorehotel.com/dining/cascade/
cashier,Cashier,https://thecheckcashingstore.com/StoreDetails/StoreDetails?US/FL/Coral-Gables/451-South-Dixie-Highway/33146/361
castillo_company_cpa_pa,"Castillo & Company, CPA, P.A.",https://castilloandcompany.com
castillodeorojewelry,Castillo de Oro Jewelry,https://www.savagejewelrylab.com/
cataloniacleanersgables,Catalonia Cleaners Gables,
catering,Catering,https://theboardmiami.com
catering_by_les,Catering by Les,https://cateringbyles.com
catering_by_lovables,Catering by Lovables,https://cateringbylovables.com
cathedral_del_pueblo,Cathedral del Pueblo,http://cotlf.org/
cava,Cava,https://cavamia.com/
cb2,CB2,
cebadarooftop,Cebada Rooftop,
cecile,Cecile,http://www.cecilebakerycafe.com/
centennial_bank,Centennial Bank,https://my100bank.com
centerforsocialchange,Center for Social Change,
central_christian_church,Central Christian Church,https://www.cccgables.org/
centralchristianchurchcccgables,Central Christian Church (CCC Gables),
centralchristianchurchfooddistributioncenter,Central Christian Church - Food Distribution Center,
centralperkwineandspirits,Central Perk Wine and Spirits,
centuryhomebuildersgroup,Century Homebuilders Group,
ceperoeyecarecenter,Cepero Eyecare Center,
cernudaarte,Cernuda Arte,http://www.cernudaarte.com/
crtoitalianrestaurant,Certo Italian Restaurant,https://certomiami.com/
cesarbarbershop,Cesar Barbershop,
cfscoffeeforthesoulcoralgables,"CFS Coffee For The Soul, Coral Gables",
chapelofthevenerablebedeepiscolchurchcenteratuniversityofmiami,"Chapel of the Venerable Bede, Episcopal Church Center at University of Miami",
chapman_partnership,Chapman Partnership,https://chapmanpartnership.org
chargepoint,ChargePoint,https://www.chargepoint.com/
charlotte_lorber_powell,Charlotte Lorber Powell,
charmingsmilesdentalcenter,Charming Smiles Dental Center,
chase,Chase,https://locator.chase.com/fl/miami/2209-sw-37th-ave
chasebank,Chase Bank,https://www.chase.com/locator/banking/us/ny/suffern/67-lafayette-ave?jp_cmp=rb%2FLocalListings%2Faff%2Fbranch%2Fna&y_source=1_MjA0MjY4NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
chase_motor,Chase Motor,https://www.chase-motor.com/
chateaubloom,Chateau Bloom,https://www.chateau-bloom.com/
chateaubleauhotel,ChateauBleau Hotel,http://hotelchateaubleau.com/
chefsucrecaf,Chef Sucre Café,
cheilteam_uno,Cheil/Team Uno,https://cheil.com
cherrybekaert,Cherry Bekaert,https://cbh.com
chevron,Chevron,https://www.chevronwithtechron.com/station/801-SW-42nd-Ave-Miami-FL-33134-id202650
chicken_kitchen,Chicken Kitchen,http://www.chickenkitchen.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=south-dixie-coral-gables
chicos,Chico's,
childcarecenter,Child Care Center,
childcarelaboratory,Child Care Laboratory,
childrens_home_society_of_florida,Children's Home Society of Florida,https://chsfl.org
chilln,Chill-N,https://www.chilln.com/
chipotle,Chipotle,https://locations.chipotle.com/fl/miami/2235-sw-37th-ave
chiropractorcoralgables,Chiropractor - Coral Gables,
chocolate_fashion,Chocolate Fashion,https://chocolatefashiononline.com
choicemd,ChoiceMD,https://choicemd.com
chopsteakhousebar,Chop Steakhouse & Bar,
christ_journey_church,Christ Journey Church,https://christjourney.org
christaindaycarecenter,Christain Day Care Center,
christys,Christy's,
chromaticartgallery,Chromatic Art Gallery,
chrycyeyegroup,Chrycy Eye Group,https://www.chrycyeyecare.com/
churchofthelittleflower,Church of the Little Flower,
ciao_moving__storage,Ciao Moving & Storage,https://ciaomoving.com/
cici_skincare,Cici Skincare,https://ciciskincare.com
ciegatetechnologiesmanageditservicesmiamifl,"Ciegate Technologies 💻 Managed It Services Miami, FL",
cinpolis_luxury_cinemas,Cinepolis Luxury Cinemas,https://www.cinepolisusa.com/coconut/home?preferred=true
circle_k,Circle K,https://www.circlek.com/store-locator/US/raleigh/5009-fayetteville-rd/2704270?utm_source=google&utm_medium=local&utm_campaign=google-local
circles_and_waves_xx,Circles and Waves XX,
citi,Citi,https://www.citi.com/?utm_source=gmb&utm_medium=yext&y_source=1_Mjg5MTY2ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
citibank,Citibank,https://www.citi.com/?utm_source=gmb&utm_medium=yext&y_source=1_Mjg5MTY4MDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
citizens,Citizens,https://locations.citizensbank.com/fl/coral-gables/2222-ponce-de-leon-boulevard.html
citynationalbank,City National Bank,
city_national_bank_of_florida,City National Bank of Florida,https://citynational.com
city_of_coral_gables,City of Coral Gables,https://coralgables.com
city_of_south_miami_city_hall,City of South Miami City Hall,https://www.miamigov.com/
city_permit,City Permit,https://citypermit.us
city_year_miami,City Year Miami,https://cityyear.org/miami
claim_check_consultants,Claim Check Consultants,https://claimcheckconsultants.com/
classiccollisioncoralgables,Classic Collision Coral Gables,https://classiccollision.com
classicvantageswellness,Classic Vantage Spa & Wellness,
claudie_restaurant,CLAUDIE RESTAURANT,https://claudierestaurant.com
clear_channel_outdoor,Clear Channel Outdoor,https://clearchanneloutdoor.com
clementineswinegourmet,Clementine's Wine Gourmet,
cleveralice,clever alice,
club_expats_feria_de_sevilla_en_miami_event,Club eXpats  Feria de Sevilla en Miami Event,https://clubexpats.com
clubxfitnesscoralgables,clubX fitness - Coral Gables,
cmrconstructiongroup,CMR Construction Group,
counderscore,Co Underscore,https://counderscore.com
coach_ron_fraser,Coach Ron Fraser,http://www.coach.com/
coastal_construction_group,Coastal Construction Group,https://coastalconstruction.com
coblan_italian_kitchen_store,Coblan Italian Kitchen Store,https://coblanstore.com
cocobellagifthome,Coco Bella Gift & Home,
coconoutgroveelementaryheadstart,Coconout Grove Elementary Head Start,
coconutgroveanimalclinic,Coconut Grove Animal Clinic,http://www.coconutgroveanimalclinic.com/
coconutgrovecares,Coconut Grove Cares,
coconut_grove_chiropractic,Coconut Grove Chiropractic,http://www.grovechiropractic.com/
coconutgrovechristianschool,Coconut Grove Christian School,
coconut_grove_farmers_market,Coconut Grove Farmers Market,http://www.glaserorganicfarms.com/
coconut_grove_playhouse,Coconut Grove Playhouse,
coconutgroveschool,Coconut Grove School,
cocowalk,CocoWalk,https://www.cocowalk.net/
codina_partners,Codina Partners,https://codina.com
coellocomny,Coello & Company,
coffee_for_the_soul,Coffee for the Soul,https://cfscoffee.com
cohenlaw,Cohen Law,http://www.cohenlawpa.com/
coin_laundry_of_america_6,Coin Laundry of America 6,
coldwellbankercoralgables,Coldwell Banker Coral Gables,https://coldwellbanker.com
coldwell_banker_realty,Coldwell Banker Realty,https://klockparkergroup.com
college_of_arts_and_sciences,College of Arts and Sciences,https://www.as.miami.edu/
college_of_engineering,College of Engineering,https://www.coe.miami.edu/
colliers_international,Colliers International,https://colliers.com
colmarconstruction,Colmar Construction Corp,
color_me_mine,Color Me Mine,http://southmiami.colormemine.com/
comberhall,Comber Hall,https://comberhall.com
comcast_advertising,Comcast Advertising,https://comcastadvertising.com
comic_kids,Comic Kids,https://comickids.org
commodore_inn_the_grove,Commodore Inn the Grove,http://www.commodoreinnthegrove.com/
communitycoalition,Community Coalition Inc,
community_of_christ,Community of Christ,http://www.gablesucc.org/
comnionidentalsmile,Companioni Dental Smile,https://companionidentalsmile.com/
compass_real_estate,Compass Real Estate,https://teamcitronmiami.com
comssrealestatecoralgables,Compass Real Estate Coral Gables,https://compass.com
comssmsp,CompassMSP,
completeinsuranceagency,Complete Insurance Agency,https://www.completeinsagency.com/
conciergemedicalservices,Concierge Medical Services,
concierge_moving_services,Concierge Moving Services,https://conciergemovingservices.com
condehairsalon,Conde Hair Salon,https://condehairsalon.com/
connectengineering,CONNECT Engineering,
cono_pizza,Cono Pizza,https://www.menufarandulapizzeria.com/
constellation_group,Constellation Group,https://groupconstellation.com
constructionvoss,Construction VOSS,
consulate_general_of_barbados,Consulate General of Barbados,
consulate_general_of_brazil,Consulate General of Brazil,https://www.gov.br/mre/pt-br/consulado-miami
consulate_general_of_paraguay,Consulate General of Paraguay,https://consulparmiami.org/
consulate_general_of_peru,Consulate General of Peru,http://www.consulado.pe/es/Miami
consulate_general_of_spain,Consulate General of Spain,http://www.exteriores.gob.es/Consulados/MIAMI/en/Pages/inicio.aspx
consulate_of_australia_miami,Consulate of Australia  Miami,
consulate_of_hungary,Consulate of Hungary,https://washington.mfa.gov.hu/page/consulates
contactlink_llc,"ContactLink, LLC",
continental_academy,Continental Academy,http://www.continentalacademy.com/
continentalinsurancebrokers,Continental Insurance Brokers,
cookingenie,CookinGenie,https://cookingenie.com
coolitairconditioningreir,Cool It Air Conditioning Repair,
copdfoundation,COPD Foundation,
copper_29_bar,Copper 29 Bar,https://copper29bar.com
copy_express,Copy Express,http://copyexpressmiami.com/
coraphysicaltherapycoralgables,CORA Physical Therapy Coral Gables,
coral_church,Coral Church,http://www.gablesucc.org/
coraleyes,Coral Eyes,http://coral-eyes.com/
coralgablesalexbrownraymondjames,Coral Gables - Alex Brown-Raymond James,
coral_gables_acupuncture,Coral Gables Acupuncture,https://miamiacupuncture.com
coral_gables_adult_continuing_education_center,Coral Gables Adult & Continuing Education Center,https://coralgablesadultedu.com
coral_gables_adult_education_center,Coral Gables Adult Education Center,https://coralgablesadultedu.com
coralgablesadultschool,Coral Gables Adult School,
coral_gables_art_cinema,Coral Gables Art Cinema,https://gablescinema.com
coralgablesbaptistchurch,Coral Gables Baptist Church,
coral_gables_car_accident_lawyer_group,Coral Gables Car Accident Lawyer Group,http://caraccident.the-company-lawyer.com/coral-gables-fl
coralgablescardiologyassociates,Coral Gables Cardiology Associates,https://coralgablescardiology.com
coralgableschiropractic,Coral Gables Chiropractic,
coral_gables_city_hall,Coral Gables City Hall,http://www.coralgables-fl.gov/
coral_gables_community_foundation,Coral Gables Community Foundation,https://gablesfoundation.org
coral_gables_congregational_church,Coral Gables Congregational Church,https://gablesucc.org
coralgablescongregationalunitedchurchofchrist,Coral Gables Congregational United Church of Christ,
coralgablescounselingcenter,Coral Gables Counseling Center,https://www.coralgablescounseling.com/
coralgablesdentistry,Coral Gables Dentistry,https://coralgablesdentistry.com
coralgablesdermatologyaesthetics,Coral Gables Dermatology & Aesthetics,
coral_gables_development_services,Coral Gables Development Services,http://www.coralgables.com/
coralgableselementaryschool,Coral Gables Elementary School,
coralgablesexecutivephysicians,Coral Gables Executive Physicians,https://cgepmd.com
coral_gables_eye_care,Coral Gables Eye Care,https://coralgableseyecare.com
coralgablesgraphics,Coral Gables Graphics,https://coralgablesgraphics.com
coral_gables_high_school,Coral Gables High School,https://cghs.dade.k12.fl.us
coral_gables_hospital,Coral Gables Hospital,https://www.coralgableshospital.com/
coral_gables_international_art_center,Coral Gables International Art Center,http://www.sanctuaryofthearts.org/
coral_gables_lodge_no_260,Coral Gables Lodge No. 260,https://coralgablesmason.org/
coral_gables_magazine,Coral Gables Magazine,https://coralgablesmagazine.com
coralgablesmobileautoreir,Coral Gables Mobile Auto Repair,
coral_gables_museum,Coral Gables Museum,https://coralgablesmuseum.org
