business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,rating_secondary_value,rating_secondary_source,top_delights,top_pain_points,osint_confidence,validation_tier,validation_confidence,red_flag_present,red_flag_severity,red_flag_category,red_flag_notes,pkp_node_type,pkp_edges_summary,pkp_picks_shovels_summary,pkp_undercurrents_summary,pkp_key_signals,pkp_primary_risks,pkp_primary_actions,chamber_member,source,batch_id,last_reviewed_date
arthur_murray_coral_gables_dance_studio,Arthur Murray Coral Gables Dance Studio,Ms. Katia Kanevskaya,(305) 444-6136,,,,,,Coral Gables,arts_culture,Dance Instruction,$$,,,,,,,,0.55,Moderate,0.55,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
arthur_murray_international_inc,Arthur Murray International Inc.,Mr. Rodney Rett,(305) 445-9645,arthurmurray.com,,,,,Coral Gables,arts_culture,Franchisor of Dance Studios,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
club_expats__feria_de_sevilla_en_miami_event,Club eXpats â€‘ Feria de Sevilla en Miami Event,Ms. Rebeca Calvet,(305) 608-3509,clubexpats.com,,,,,Coral Gables,arts_culture,Fairs/Festivals,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
coral_gables_museum,Coral Gables Museum,Mr. Elvis Fuentes,(305) 603-8067,coralgablesmuseum.org,,25.7507368,-80.2603949,,Miracle Mile,arts_culture,Museums,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,geo:Miracle Mile; sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC+OSM,CG-OSINT-20260211-v2.0,2026-02-11
fiba_international_basketball_federation,FIBA (International Basketball Federation),Ms. Rafaela Rivera,(917) 645-2137,fiba.basketball,,,,,Coral Gables,arts_culture,Sporting Events & Entertainment,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
florida_state_day_celebrations_inc,Florida State Day Celebrations Inc.,Mr. Iancarlo Arispe,(786) 246-4800,floridastateday.com,,,,,Coral Gables,arts_culture,Fairs/Festivals,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
fred_astaire_dance_studios__coral_gables,Fred Astaire Dance Studios â€‘ Coral Gables,Ms. Vera Kosarev,(305) 443-0085,fredastaire.com/coralâ€‘gables,,,,,Coral Gables,arts_culture,Dance Instruction,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
frost_science_museum,Frost Science Museum,Ms. Edie Pearson,(305) 434-9592,frostscience.org,,,,,Coral Gables,arts_culture,Museums,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
gablestage,GableStage,Ms. Kate Kramitz,(305) 446â€‘1116 x307,gablestage.org,,,,,Coral Gables,arts_culture,Theatres,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
hard_rock_stadium,Hard Rock Stadium,Mr. Marc Weinroth,(305) 943-6581,hardrockstadium.com,,,,,Coral Gables,arts_culture,Sporting Events & Entertainment,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
kaseya_center,Kaseya Center,Mr. Mark Brown,(786) 777-1000,kaseyacenter.com,,,,,Coral Gables,arts_culture,"Entertainment, Events & Performing Arts",$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
legends__miami_hurricanes,Legends â€‘ Miami Hurricanes,Ms. Kayla Blake Grimes,,miamihurricanes.com,,,,,Coral Gables,arts_culture,Sporting Events & Entertainment,$$,,,,,,,,0.55,Moderate,0.55,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
lowe_art_museum,Lowe Art Museum,"Dr. Jill Deupi JD, PHD",(305) 284-3535,lowemuseum.org,,,,,Coral Gables,arts_culture,Museums,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
miami_marlins,Miami Marlins,Mr. Alfredo Mesa,(305) 480-1450,marlins.com,,,,,Coral Gables,arts_culture,Sporting Events & Entertainment,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
miamidade_county_fair__exposition_inc,"Miamiâ€‘Dade County Fair & Exposition, Inc.",Mr. Eduardo F. Cora,(305) 223-7060,fairexpo.com,,,,,Coral Gables,arts_culture,"Entertainment, Events & Performing Arts",$$,,,,,,,,0.55,Moderate,0.65,N,,,,infrastructure_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
orange_bowl_committee,Orange Bowl Committee,Mr. Tyler Heinkel,(305) 341-4700,orangebowl.org,,,,,Coral Gables,arts_culture,Sporting Events & Entertainment,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
royal_ballet_miami_corporation,Royal Ballet Miami Corporation,Ms. Maia Duschatzky,(305) 728-9587,miamiroyalballet.com,,,,,Coral Gables,arts_culture,Dance Studio,$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
seminole_hard_rock_hotel__casino_hollywood,Seminole Hard Rock Hotel & Casino Hollywood,Ms. Estefania Diaz Balart,(954) 797-5569,casino.hardrock.com/hollywood,,,,,Coral Gables,arts_culture,"Entertainment, Events & Performing Arts",$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
seraphic_fire,Seraphic Fire,Mr. JJ Flores,(305) 285-9060,seraphicfire.org,,,,,Coral Gables,arts_culture,"Entertainment, Events & Performing Arts",$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:arts_culture; network:CGCC_ecosystem,Ticketing; grant mgmt; venue mgmt; digital marketing; membership,Funding uncertainty; audience development; digital engagement shift,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
bean_automotive_group_lexus_of_kendallkendall_toyota,Bean Automotive Group Lexus of Kendall/Kendall Toyota,Mr. Joaquin T. Azar,(786) 345-2612,beanauto.com,,,,,Coral Gables,auto_dealer,"Automobile Dealers â€‘ Sales, Service & Parts",$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:auto_dealer; network:CGCC_ecosystem,DMS; CRM; OEM allocations; F&I products; digital lead funnels,EV transition; inventory management; digital-first shopping; OEM pressure,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
braman_honda,Braman Honda,Mr. Carlos Arana,(305) 216-5751,bramanhonda.com,7000 Southwest 24th Street,25.7470873,-80.3084453,33155,Coral Gables,auto_dealer,"Automobile Dealers â€‘ Sales, Service & Parts",$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:auto_dealer; network:CGCC_ecosystem,DMS; CRM; OEM allocations; F&I products; digital lead funnels,EV transition; inventory management; digital-first shopping; OEM pressure,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC+OSM,CG-OSINT-20260211-v2.0,2026-02-11
chevron,Chevron,,,https://www.chevronwithtechron.com/station/801-SW-42nd-Ave-Miami-FL-33134-id202650,6690 Southwest 40th Street,25.7331117,-80.3025491,33155,Bird Road Corridor,auto_dealer,auto_services/fuel,$$,,,,,,,,0.60,Moderate,0.55,N,,,,asset_node,geo:Bird Road Corridor; sector:auto_dealer; network:CGCC_ecosystem,DMS; CRM; OEM allocations; F&I products; digital lead funnels,EV transition; inventory management; digital-first shopping; OEM pressure,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM+OSM+OSM+OSM+OSM+OSM+OSM+OSM+OSM+OSM,CG-OSINT-20260211-v2.0,2026-02-11
mercedesbenz_of_coral_gables,Mercedesâ€‘Benz of Coral Gables,Mr. Peter Warwar,(305) 445-8593,mbcoralgables.com,,,,,Coral Gables,auto_dealer,"Automobile Dealers â€‘ Sales, Service & Parts",$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:auto_dealer; network:CGCC_ecosystem,DMS; CRM; OEM allocations; F&I products; digital lead funnels,EV transition; inventory management; digital-first shopping; OEM pressure,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
the_collection,The Collection,Mr. Kenneth Gorin,(305) 444-5555,thecollection.com,,,,,Coral Gables,auto_dealer,"Automobile Dealers â€‘ Sales, Service & Parts",$$,,,,,,,,0.55,Moderate,0.65,N,,,,asset_node,sector:auto_dealer; network:CGCC_ecosystem,DMS; CRM; OEM allocations; F&I products; digital lead funnels,EV transition; inventory management; digital-first shopping; OEM pressure,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,Y,CGCC,CG-OSINT-20260211-v2.0,2026-02-11
